hrin_1_dtmin,5,7,10,2,2,9,9,7,7,6,9,1,9,4,1,1,1,9,7,2,2,0,7,7,7,4,5,6,0,10,3,8,6,0,9,2,8,7,8,10,7,5,4,6,10,1,6,6,8,5,7,5,5,10,5,5,6,8,7,3,7,0,9,7,10,4,6,7,2,3,8,1,1,2,6,9,4,6,9,2,7,3,0,1,2,5,7,9,8,9,8,4,10,10,9,2,10,10,10,0,5,1,1,2,4,1,8,7,3,8,5,6,0,8,4,8,7,6,1,8,0,1,4,3,8,5,10,4,6,8,8,10,0,4,1,1,10,5,4,2,0,1,9,10,7,5,6,8,6,5,2,10,10,10,10,3,7,1,3,6,6,10,1,6,3,3,1,9,6,8,6,6,0,4,1,2,10,2,7,4,10,4,10,8,9,9,2,2,6,7,2,6,5,0,0,8,0,4,4,1,2,4,3,1,6,6,10,8,10,3,8,5,2,7,7,0,5,2,5,2,6,5,9,4,6,4,4,5,10,10,8,10,9,10,8,10,5,4,5,0,3,4,9,10,2,8,1,6,0,1,4,6,5,6,3,4,2,2,9,3,1,5,1,1,5,6,1,8,5,6,8,6,9,6,6,7,8,6,7,8,3,4,10,2,9,5,2,10,9,2,3,2,2,8,2,4,2,8,1,4,1,2,6,5,8,10,3,5,0,4,4,7,3,1,4,4,9,5,5,9,2,2,3,6,6,9,2,3,2,4,1,8,4,3,3,3,8,10,8,10,3,4,7,4,5,9,6,7,0,0,6,6,6,3,6,2,2,10,8,0,0,6,4,5,5,2,3,8,1,6,3,7,10,3,7,1,4,6,2,4,2,5,5,0,3,9,0,8,10,5,10,2,6,0,3,10,9,2,8,2,
hrin_1_dtmin,6,9,6,2,7,0,8,0,9,0,4,2,3,9,0,1,10,9,8,3,0,6,10,9,10,0,6,4,9,10,10,10,10,7,6,0,1,2,7,0,8,8,9,7,1,5,9,3,2,0,1,10,7,0,5,6,1,1,5,4,6,2,9,5,8,6,6,2,5,3,2,7,4,1,10,8,5,4,4,2,7,4,1,2,3,5,3,5,7,3,0,0,6,1,0,8,1,9,1,5,8,1,10,3,9,10,8,4,1,2,7,9,1,5,3,10,6,2,9,2,3,3,3,6,9,7,4,10,6,9,0,1,6,2,10,5,1,6,0,9,9,3,3,8,0,1,1,9,3,5,3,10,9,2,10,10,6,3,1,1,6,7,4,10,4,7,5,2,7,10,7,7,10,4,1,2,3,4,4,7,5,8,1,7,2,6,10,2,5,9,6,6,0,6,1,2,5,6,7,5,0,10,1,6,0,4,9,4,1,4,2,10,0,3,2,10,1,1,1,1,3,0,6,0,3,0,7,3,4,10,2,5,4,6,7,4,3,5,5,2,4,1,6,4,4,4,3,6,2,2,1,6,4,9,10,3,2,7,7,9,7,4,6,2,4,6,2,0,9,3,6,0,9,2,8,5,8,9,5,2,6,10,4,8,3,10,7,8,5,8,8,6,6,8,1,9,0,0,1,4,10,10,4,5,5,0,9,10,6,6,0,0,0,7,9,0,9,7,2,6,5,2,3,1,4,8,8,3,7,2,2,3,8,4,10,0,5,1,5,4,2,0,1,0,9,3,8,3,3,7,5,2,10,7,4,2,7,10,2,5,2,2,9,4,1,2,3,6,6,8,0,10,4,10,4,3,5,7,4,0,1,0,0,6,5,8,0,5,3,7,3,2,0,10,4,5,9,5,0,7,
prod_1_btemp,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
prod_1_btemp,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
prod_2_cp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
prod_2_cp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
hrin_2_dtmin,7,8,8,7,0,4,9,10,1,6,8,0,0,6,0,9,6,6,9,1,10,2,6,4,5,3,7,5,2,4,0,5,10,10,6,0,10,9,1,10,9,10,2,7,9,3,0,9,7,2,9,1,8,3,0,9,2,9,6,5,1,1,5,3,4,0,1,8,5,4,10,10,8,7,8,2,2,8,1,0,4,9,1,7,10,9,5,9,2,3,3,0,7,10,5,1,6,2,9,4,4,4,9,3,4,2,4,5,6,3,2,5,4,7,4,4,6,1,4,8,9,10,1,8,0,3,5,3,3,0,1,10,4,9,0,10,2,10,8,3,2,2,2,9,9,4,5,7,9,3,1,3,5,3,3,2,0,4,6,6,1,9,9,7,3,6,4,8,1,1,6,9,0,6,2,8,5,2,5,7,7,6,10,4,10,1,5,9,8,6,6,2,8,5,2,1,8,6,8,5,8,7,5,5,10,8,6,8,4,0,3,9,8,6,8,8,5,8,10,1,5,1,1,6,0,5,9,4,1,1,5,0,4,1,6,7,3,4,3,2,1,3,2,6,5,8,2,6,7,10,2,6,2,3,5,1,7,0,4,9,0,9,5,5,9,5,10,6,9,2,5,5,5,1,7,1,7,9,9,3,4,2,0,5,4,0,2,1,5,1,1,9,6,8,6,3,1,5,4,9,0,5,5,3,10,0,10,9,10,3,7,6,2,4,4,3,7,8,2,2,3,10,0,9,4,5,1,2,6,0,10,5,3,8,7,9,3,9,8,7,8,0,5,10,7,6,8,10,6,7,7,1,5,9,5,6,1,3,3,6,7,7,4,7,1,8,10,8,4,3,3,5,5,3,9,8,8,6,8,10,10,8,6,10,2,7,3,4,2,2,10,10,2,7,0,4,2,3,2,7,
hrin_2_dtmin,9,2,2,6,5,4,3,4,3,9,1,9,3,3,2,7,9,10,1,2,10,5,0,8,5,9,6,8,2,4,0,6,3,4,2,1,10,1,5,4,7,9,1,1,1,10,0,10,3,3,2,6,5,9,10,4,8,1,2,2,7,2,10,3,6,8,3,6,2,6,10,1,6,4,6,3,5,9,6,2,8,0,1,5,0,9,4,2,2,8,0,8,8,4,0,1,2,6,2,2,0,9,3,1,8,10,9,4,10,0,0,3,10,3,9,2,2,3,0,10,8,5,0,9,3,4,10,3,4,5,6,4,10,1,4,3,4,1,0,4,6,2,9,0,6,2,10,2,9,9,0,9,5,8,4,6,8,5,10,2,6,6,3,3,4,5,1,0,2,0,3,3,5,10,2,10,5,2,4,7,5,3,4,8,3,8,4,5,3,0,0,5,4,2,5,5,9,4,1,6,10,4,6,4,0,10,8,8,3,4,5,4,3,2,10,10,8,7,10,0,2,7,6,3,7,5,8,1,0,1,3,7,0,1,6,1,3,3,9,5,6,2,9,10,2,7,1,1,0,8,10,1,6,1,2,1,2,1,10,0,0,8,7,8,1,8,7,1,0,0,7,10,2,0,10,2,2,7,3,3,7,10,3,3,0,0,3,4,4,10,3,1,10,4,8,4,7,9,5,4,3,1,6,8,4,4,2,9,3,0,4,0,1,6,5,4,2,2,2,9,10,5,0,5,6,8,6,9,7,8,1,4,7,4,5,10,6,8,0,6,8,7,3,5,5,4,7,3,10,7,0,0,4,1,6,10,7,5,10,5,2,9,9,5,4,2,3,8,3,9,2,6,4,4,9,9,0,8,3,8,10,7,8,7,1,2,2,1,3,6,0,3,0,0,7,1,0,8,4,7,
prod_1_cp,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
prod_1_cp,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
prod_2_temp,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,
prod_2_temp,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,
prod_2_btemp,83,80,71,90,73,60,79,77,65,72,63,79,66,64,67,88,89,67,68,70,87,88,83,71,64,82,72,90,88,64,69,66,82,62,61,73,63,71,71,68,90,85,67,76,72,78,60,80,70,63,66,81,60,68,72,60,85,65,72,68,76,89,83,83,78,85,90,60,81,76,75,62,74,80,83,74,64,77,84,80,74,71,68,74,69,70,60,60,82,86,89,70,65,63,67,61,87,83,87,84,80,89,64,89,76,61,64,66,70,78,85,78,80,77,64,64,76,86,77,60,86,74,62,67,68,82,76,76,89,89,74,65,68,84,82,65,79,74,61,68,62,78,61,66,60,79,85,84,69,88,64,80,80,75,84,69,85,89,78,62,76,63,75,77,86,85,81,60,77,81,67,62,82,72,78,85,76,73,66,62,83,78,84,79,85,82,69,79,82,71,83,76,74,76,73,89,76,82,64,89,81,90,87,76,73,84,82,71,75,81,88,70,81,72,78,88,80,79,75,81,61,61,69,64,74,72,75,74,86,63,60,89,80,76,90,81,70,84,69,62,79,84,69,84,83,80,76,72,70,81,62,87,65,74,88,81,71,65,64,61,69,80,89,71,68,88,67,80,82,66,69,77,79,89,64,61,68,68,60,71,64,63,67,68,65,63,88,81,65,63,79,77,75,84,70,64,62,85,86,78,74,78,63,83,67,79,74,64,87,84,73,79,67,70,61,67,81,63,84,65,71,86,86,78,68,83,69,61,75,72,63,75,70,68,76,87,73,80,64,71,76,68,80,71,83,67,90,82,73,74,89,71,69,67,88,70,80,73,64,65,60,85,81,64,69,89,64,77,90,78,63,67,69,72,69,70,65,66,63,71,85,76,60,75,66,86,82,76,79,77,78,60,62,74,75,63,63,79,85,64,
prod_2_btemp,89,89,61,75,88,77,63,71,74,89,76,78,79,82,64,66,86,76,84,76,65,79,65,84,78,65,89,79,88,86,84,78,86,68,90,75,61,75,64,87,72,90,85,83,68,69,74,68,62,71,62,70,83,82,74,77,68,69,80,80,86,75,61,65,67,76,73,70,83,89,74,70,73,86,87,61,61,84,79,71,74,72,84,81,79,63,79,61,64,61,76,75,90,83,81,87,84,75,64,86,72,81,67,80,75,79,87,73,68,63,69,84,69,62,82,60,79,79,78,90,83,67,71,79,83,69,82,85,81,79,65,83,67,69,62,84,82,85,75,79,71,76,75,88,85,80,87,76,71,73,87,90,63,85,80,67,80,82,87,72,64,64,87,71,67,63,73,83,84,73,64,72,63,84,88,74,65,69,71,84,64,86,61,87,80,70,78,78,74,79,72,62,62,78,68,71,87,70,78,65,88,86,81,68,88,78,81,87,62,73,79,63,73,85,66,69,80,67,67,75,82,79,76,77,83,86,74,77,68,60,68,79,70,75,90,70,90,80,66,75,80,80,76,83,76,77,81,73,69,77,75,64,84,79,70,87,81,71,90,81,89,63,83,83,69,82,70,71,81,78,76,90,67,64,85,81,78,62,74,85,67,75,85,77,65,76,75,81,84,78,76,85,87,76,90,70,76,66,84,86,66,67,63,70,67,82,87,75,86,61,82,65,88,82,72,74,64,83,69,68,64,73,61,65,77,80,68,69,79,81,75,89,81,60,78,68,67,73,67,83,80,75,88,78,67,74,83,85,88,82,78,87,67,72,61,90,86,81,61,62,64,60,84,76,63,86,80,68,80,61,82,83,67,78,85,69,86,77,60,73,73,85,66,75,83,72,62,89,73,89,68,61,73,80,68,63,72,83,81,79,
